0.816554375	0.493981841	0.056739088	0.344624462	0.909957502	0.344652207	1.14E-07	6.29E-08	0.966900619	0.057389383	0.057765247	0.218915793	0.989688145	0.092616113	6.89E-08	1.43E-08	0.991761331	0.074697501	0.025061406	0.052449466	0.96781837	0.215982521	2.52E-08	1.06E-07	0.870212355	0.446941257	0.006881455	0.243987928	0.889982147	0.328940464	0.116485445	0.262300203	0.966112468	0.068674147	0.100307751	0.189918332	0.984274829	0.086973221	0.094493576	0.007399187	0.99541853	0.090582158	0.02071539	0.023364423	0.940412269	0.207734043	0.041478465	0.19393349
0.748937298	0.596260014	0.011347234	0.343456502	0.813749783	0.50399878	5.75E-08	5.65E-07	0.973416084	0.100790697	0.153438021	0.117256984	0.98742331	0.02520259	1.65E-08	2.03E-08	0.988652459	0.143324359	0.023901097	0.04876789	0.991618388	0.042775175	3.18E-08	8.21E-08	0.834358625	0.532138694	0.018767953	0.168317868	0.776347343	0.460238558	0.041814429	0.397102589	0.980693768	0.110913402	0.139002497	0.045782422	0.982116152	0.022446839	0.031709785	0.120362228	0.984161664	0.14549466	0.034662771	0.095892472	0.975962597	0.012257442	0.061423936	0.156179492
0.925421394	0.181970288	0.172154302	0.315251422	0.946854326	0.260152882	1.08E-07	6.45E-08	0.98382144	0.06670673	0.079656517	0.121061256	0.980075896	0.136959323	8.27E-08	5.95E-08	0.993672904	0.090923923	0.030422079	0.015665469	0.981101889	0.116340146	3.17E-08	1.87E-07	0.947144053	0.165129365	0.156132303	0.245746371	0.938774348	0.2553912	0.086059543	0.164028514	0.985707669	0.069509514	0.088576971	0.092329095	0.980519708	0.120966774	0.026791339	0.026940623	0.994884049	0.091543371	0.008633206	0.046199926	0.970274705	0.060757123	0.012899577	0.158855627
0.862958698	0.448145263	0.038899464	0.232534135	0.895279312	0.349183048	1.06E-07	4.82E-08	0.971582364	0.102712611	0.091375631	0.171766897	0.981918732	0.057241114	1.93E-08	5.86E-09	0.992099531	0.083522738	0.052489483	0.029355323	0.96342159	0.159765097	1.91E-08	1.15E-07	0.895152312	0.403252506	0.025353905	0.182663457	0.896237647	0.344316089	0.157525446	0.127945078	0.964783791	0.115550662	0.149315389	0.138997313	0.973048735	0.052374726	0.120632549	0.013216874	0.993461474	0.062091866	0.082473615	0.018600151	0.95726781	0.106117194	0.062398898	0.113861533
0.925097977	0.290545864	0.02920135	0.308428897	0.919690948	0.189159954	1.85E-07	9.64E-08	0.975728713	0.052916729	0.020070695	0.172103721	0.977834538	0.064131314	4.12E-08	6.81E-08	0.98204863	0.095854879	0.127780533	0.015070945	0.980928383	0.076430068	3.92E-08	6.76E-08	0.951144352	0.261216062	0.055401448	0.181247272	0.901359866	0.251629108	0.121827472	0.232546299	0.978529279	0.056754017	0.021171553	0.148278351	0.975365137	0.06302432	0.052911353	0.008364444	0.983256701	0.097779028	0.123826004	0.03068073	0.976156674	0.062219518	0.027992883	0.066554873
0.800903568	0.474230636	0.099150351	0.411204601	0.845327147	0.380093938	8.55E-08	1.53E-07	0.983524261	0.095734986	0.074031668	0.105765296	0.975463097	0.133611485	8.58E-08	1.05E-08	0.985939789	0.110329326	0.049750828	0.036143193	0.969353703	0.171728479	9.62E-09	2.30E-08	0.886136244	0.392597018	0.055064109	0.277682167	0.842512333	0.349172419	0.191582024	0.308371076	0.983907536	0.097609144	0.076294503	0.083129039	0.975090963	0.130447558	0.009305512	0.005732632	0.991768897	0.104433349	0.036776328	0.048146859	0.934857321	0.122209232	0.068210841	0.250882973
0.865089169	0.432604894	0.116311807	0.284496559	0.920930362	0.29923066	1.15E-07	4.86E-08	0.963225756	0.107686655	0.139471096	0.175935215	0.988043786	0.055086076	3.03E-08	7.82E-08	0.974784127	0.15269142	0.070199791	0.067792084	0.965230313	0.19080535	5.03E-08	5.94E-08	0.905196338	0.389284341	0.106775	0.171315448	0.907950952	0.281931214	3.95E-02	0.279762527	0.96750894	0.111941144	0.135170822	0.14486706	0.989141145	0.034621825	0.013680312	0.039642855	0.98420259	0.164000657	0.061963942	0.003328938	0.950805508	0.082055285	0.101828522	0.222068216
0.91243904	0.271125202	0.192144076	0.280284746	0.955748309	0.163285216	1.06E-07	7.83E-08	0.979628364	0.046747731	0.073298216	0.152685931	0.984472576	0.12141734	1.19E-08	9.55E-09	0.983366909	0.042647676	0.070801618	0.082303494	0.976057687	0.135815144	1.47E-07	2.11E-07	0.939100205	0.233267512	0.105563527	0.256811142	0.944735098	0.177151113	0.184977802	0.074458961	0.981429744	0.071497605	0.034526286	0.14312504	0.984763299	0.11443707	0.023383945	0.008956427	0.993083997	0.05329339	0.090761699	0.022620275	0.95576071	0.072603153	0.13176895	0.178968755
0.890956795	0.209158727	0.087835689	0.168842166	0.809791719	0.122916127	8.30E-07	1.51E-07	0.984790563	0.113715305	0.081869346	0.088105774	0.98008062	0.106494839	1.57E-08	8.67E-09	0.980762002	0.082084591	0.151920323	0.023157703	0.94103083	0.299962513	1.78E-07	1.83E-07	0.788077645	0.307822962	0.085830193	0.176244519	0.714795199	0.301220845	0.19265264	0.095607856	0.984313915	0.115941154	0.091463529	0.074406222	0.979546626	0.104916465	0.02112586	0.006285994	0.981107669	0.069856864	0.153572356	0.067886433	0.934359307	0.283725208	0.035462823	0.097569507
0.896419645	0.1982813	0.296812422	0.117211804	0.937396114	0.136075736	1.84E-07	1.53E-07	0.985681289	0.036310156	0.022328606	0.129524688	0.953340435	0.18355	1.29E-08	1.03E-08	0.993194899	0.0111477	0.077477345	0.046632697	0.98362636	0.133050975	8.72E-08	1.29E-08	0.778291784	0.060138133	0.485988823	0.128593672	0.850079614	0.234988226	0.161797772	0.219598446	0.988707034	0.035016961	0.006379511	0.107302148	0.951842884	0.182564972	0.042951038	0.01272275	0.996851966	0.010637547	0.062705219	0.018057711	0.968142481	0.118944481	0.018602677	0.144150385
0.974580959	0.076516535	0.183312784	0.137852706	0.973479058	0.055925438	1.02E-07	8.29E-08	0.987755595	0.095876654	0.024395678	0.105789306	0.985069666	0.113860113	2.94E-08	1.53E-08	0.972222838	0.149748307	0.025263575	0.136723785	0.962605311	0.218018127	1.85E-08	8.18E-08	0.983065209	0.048759808	0.163044825	0.036549134	0.953850958	0.075398339	0.132824822	0.207521573	0.984865418	0.093661353	0.012126593	0.121266106	0.982562172	0.120052841	0.047351566	0.040935956	0.985752014	0.147328082	0.038754293	0.042678341	0.949707693	0.185269157	0.043061957	0.158552737
0.689394976	0.306915008	0.439482184	0.366145709	0.744758947	0.142719446	4.09E-07	1.28E-07	0.958739157	0.152644404	0.014181251	0.12186571	0.983010682	0.049805035	7.41E-08	3.62E-08	0.994687883	0.075801656	0.053245025	0.014894884	0.990835872	0.062236505	1.32E-08	1.02E-08	0.363905331	0.373086148	0.685336613	0.245349463	0.63820433	0.520919934	0.215018737	0.198839595	0.963890954	0.152113548	0.02483985	0.086652135	0.982163568	0.055433958	0.057698323	0.020124209	0.994292512	0.074691616	0.054080834	0.032817891	0.990217196	0.066544284	0.003252905	0.014096019
0.918694311	0.341976016	0.038468756	0.228818388	0.855327515	0.37285718	2.22E-07	4.93E-07	0.982486051	0.015836331	0.044713649	0.066217344	0.985612938	0.02878438	1.22E-07	9.38E-09	0.987128627	0.10040929	0.102742362	0.016466865	0.968706188	0.112240583	5.29E-08	8.12E-08	0.96131876	0.262246708	0.021143605	0.02119324	0.807529057	0.407660389	0.194290813	0.330202291	0.979044262	0.015226908	0.058544366	0.074867837	0.982447338	0.024806525	0.02855062	0.032233593	0.991725577	0.101490188	0.058557142	0.028325233	0.967684627	0.152609514	0.028063678	0.104271006
0.889225185	0.095918061	0.223699836	0.221804231	0.907824554	0.060922624	9.18E-07	1.35E-07	0.97592852	0.123557881	0.025306506	0.051335016	0.98299425	0.054090842	8.98E-08	2.82E-08	0.9917359	0.08780605	0.058914898	0.010722532	0.981731875	0.017064499	6.20E-08	6.96E-08	0.932296772	0.17329734	0.181147558	0.223313705	0.824130452	0.060072839	0.251801143	0.107690697	0.97445771	0.122862331	0.027395332	0.055524042	0.981613381	0.056938511	0.031598625	0.010791437	0.992246826	0.088779746	0.038177424	0.052410589	0.979674225	0.027556616	0.012822189	0.083346734
0.807516271	0.391789248	0.103049829	0.270083182	0.681331766	0.178988062	9.43E-07	2.50E-07	0.952770822	0.133725121	0.009844405	0.108872965	0.945842558	0.061277496	6.55E-08	9.89E-09	0.978117477	0.13565321	0.043557856	0.076533616	0.967301073	0.161558578	9.72E-08	1.02E-07	0.660090038	0.509366449	0.112611751	0.311574871	0.592807379	0.309891147	0.243578306	0.17411888	0.954354848	0.132800837	0.013139628	0.092533499	0.945590673	0.062342679	0.00900654	0.010731504	0.982578439	0.132883115	0.020537666	0.041668412	0.965539417	0.143870087	0.011290526	0.079338469
0.71408346	0.440610881	0.24918327	0.391515375	0.575341141	0.144442948	4.67E-07	1.78E-07	0.973225257	0.035522056	0.07361567	0.136253834	0.978774674	0.130532166	5.90E-08	1.92E-08	0.968161887	0.199926821	0.107011546	0.048170958	0.992162052	0.05124393	4.57E-08	7.74E-08	0.469084257	0.337273552	0.582560765	0.285054391	0.714208646	0.47484942	0.168724934	0.176048045	0.974583655	0.036242627	0.070128545	0.116659502	0.978361336	0.129645735	0.010296715	0.01030191	0.97164339	0.201698425	0.08640607	0.019361897	0.988835332	0.045997309	0.017198211	0.057920104
0.907876241	0.266231156	0.028139606	0.316579308	0.802793844	0.326804142	5.05E-07	1.02E-07	0.981933894	0.106177994	0.024046649	0.051643837	0.992231112	0.025227616	1.08E-07	4.02E-08	0.988578423	0.061027515	0.030175661	0.078875268	0.975154687	0.063914565	1.81E-08	7.66E-09	0.903333396	0.271319427	0.250725125	0.146753642	0.68196648	0.543425175	0.426091909	0.035679226	0.978959543	0.103044368	0.003033288	0.085139053	0.986529567	0.026556808	0.081454067	0.071038953	0.993581643	0.058848073	0.020089832	0.021589691	0.966645575	0.063658354	0.051135623	0.102114661
0.93228065	0.055571781	0.227720185	0.12332429	0.945183253	0.218543966	2.89E-07	1.43E-07	0.971246983	0.083783928	0.020244705	0.106800347	0.979368249	0.080821347	9.65E-08	1.20E-08	0.983047911	0.08129993	0.066715275	0.088336688	0.973970875	0.118243141	4.34E-08	5.29E-08	0.926634524	0.077833103	0.250129755	0.18993017	0.919593406	0.203608986	0.150953994	0.086684715	0.969116386	0.08519951	0.019333907	0.10855874	0.977942283	0.083927913	0.03197783	0.00556662	0.991121863	0.080839087	0.056561298	0.020682254	0.97146197	0.069901019	0.069414771	0.123177085
0.854039733	0.183987802	0.371388944	0.245041411	0.898637656	0.188535463	1.89E-07	1.01E-07	0.979768778	0.119836303	0.04322792	0.075607773	0.988626444	0.020899048	4.68E-08	5.24E-08	0.985291055	0.049322591	0.071124924	0.096139921	0.987836728	0.01606696	1.42E-08	1.71E-08	0.650116443	0.225759387	0.550285257	0.215258642	0.860503493	0.27183193	0.106352303	0.199321656	0.976023382	0.117997118	0.069294104	0.099112926	0.985933487	0.019981757	0.052052642	0.058189019	0.989881419	0.053919994	0.094407418	0.050181207	0.98166196	0.01176842	0.110286884	0.074193154
0.912366177	0.14725362	0.158159533	0.100968636	0.913486637	0.268020258	1.50E-07	6.77E-08	0.961613137	0.220084902	0.06428061	0.011478806	0.98471644	0.033513455	1.02E-07	2.10E-07	0.967867024	0.220818194	0.063913953	0.042729628	0.986822926	0.030543258	2.37E-07	1.02E-07	0.844724992	0.130287941	0.279292721	0.145980251	0.906539658	0.251045551	0.146354963	0.089107597	0.962632064	0.2186006	0.033043167	0.015984359	0.980561163	0.033565871	0.03437219	0.074614102	0.969347994	0.22742852	0.048398558	0.021190293	0.98692918	0.029468781	0.075345821	0.024617155
0.855825904	0.233284807	0.299272373	0.06828344	0.852845551	0.157195498	4.08E-07	2.16E-07	0.966978577	0.045995102	0.017337688	0.164391777	0.978954284	0.12893184	3.88E-08	2.16E-08	0.981756581	0.147087213	0.030735719	0.069854795	0.98451582	0.116630373	4.62E-08	2.11E-08	0.664112759	0.197439044	0.574843381	0.026802316	0.732658105	0.299016095	0.420061637	0.053843899	0.973546259	0.049093868	0.029406017	0.124318534	0.974933654	0.125241574	0.061579134	0.057668457	0.98426939	0.14480616	0.004656278	0.048409193	0.981965343	0.112641002	0.039479996	0.055643576
0.967622959	0.04615589	0.117630894	0.046059937	0.961437967	0.081855189	5.62E-07	6.58E-07	0.979467205	0.090199378	0.051497845	0.057284131	0.978569057	0.092649773	3.12E-07	2.82E-07	0.980581076	0.153045714	0.040479743	0.061720866	0.983401407	0.072915931	5.50E-07	2.17E-07	0.989834265	0.059497598	0.110465899	0.026959865	0.957036198	0.06677398	0.075682778	0.066434097	0.977960156	0.089713423	0.035929532	0.059706065	0.973902823	0.08838926	0.042651774	0.108806014	0.982909565	0.148006106	0.028168218	0.042019807	0.979627319	0.068979884	0.061435539	0.094209361
0.736239888	0.223058621	0.376743463	0.332099844	0.848780601	0.131318288	1.40E-07	4.98E-08	0.965877293	0.182334623	0.008878594	0.008631725	0.973849684	0.14474131	8.77E-08	1.82E-08	0.963809919	0.13574704	0.159726115	0.025735175	0.983692356	0.069226115	1.13E-07	8.90E-09	0.686117047	0.355961791	0.523711809	0.292197519	0.873218175	0.312162737	0.24339181	0.204385525	0.968883038	0.184114415	0.015350051	0.026005164	0.970403171	0.152885161	0.110467105	0.033330473	0.977280158	0.132682636	0.082276774	0.002647402	0.970403433	0.063663597	0.135570705	0.136672401
0.984817878	0.071208973	0.073449684	0.044637622	0.983955111	0.02954599	1.07E-07	8.88E-08	0.942468348	0.263631906	0.043395469	0.05529503	0.951987082	0.076961067	8.07E-08	1.58E-08	0.958885732	0.189558007	0.127065588	0.016377784	0.970825626	0.038916259	9.37E-08	1.44E-08	0.989237985	0.027573589	0.101884958	0.021065891	0.986859202	0.035132724	0.075929035	0.09831871	0.947992196	0.217677577	0.113022403	0.093008158	0.902101883	0.055456181	0.362920591	0.153381411	0.97397714	0.179302797	0.037712282	0.031724492	0.963701968	0.022908875	0.187166384	0.131898906
0.783971772	0.502941362	0.094143548	0.258593626	0.698743513	0.454453647	3.57E-07	5.68E-07	0.963194255	0.084607088	0.065146847	0.102446736	0.95912992	0.20006213	1.06E-07	2.70E-08	0.951611544	0.05119136	0.110060607	0.138796334	0.969273411	0.016137274	1.39E-07	1.39E-08	0.926049499	0.356905175	0.06097986	0.080114848	0.681202351	0.583894652	0.201968603	0.314371558	0.96018339	0.079059601	0.151150022	0.078742166	0.948027416	0.201758969	0.075963153	0.157140615	0.9758354	0.058696839	0.068762326	0.010426534	0.941823843	0.018357561	0.304718716	0.048116722
0.922223963	0.108847194	0.182730296	0.27422507	0.969282089	0.071176416	1.12E-07	8.14E-08	0.951728665	0.176719165	0.016576475	0.153731487	0.975439481	0.108318419	5.63E-08	1.47E-08	0.956750178	0.078942475	0.121509674	0.134252265	0.977639289	0.029493529	9.56E-08	2.97E-08	0.924447285	0.114688962	0.166058118	0.270470538	0.959575734	0.071170228	0.109737029	0.049259921	0.956508668	0.18364834	0.030812825	0.110073821	0.967330243	0.10477355	0.063402125	0.108375055	0.977089864	0.069329552	0.029939573	0.042664099	0.944127187	0.025449848	0.264524745	0.09093658
0.837057906	0.17894826	0.139804316	0.325887251	0.789965552	0.163903439	8.35E-08	2.36E-07	0.969095269	0.086016912	0.051866462	0.050396938	0.957331483	0.19814767	3.17E-08	7.36E-09	0.966748105	0.022762354	0.040053771	0.085853436	0.929394717	0.262872706	8.65E-08	2.47E-08	0.602756322	0.228731209	0.189592727	0.421545661	0.764950606	0.256060414	0.09047363	0.153182414	0.972866979	0.088612865	0.013928502	0.041336299	0.954144996	0.199131871	0.013011179	0.082659496	0.975072879	0.022587668	0.062080976	0.035119374	0.888879	0.236377954	0.291925589	0.176063121
0.540235275	0.310586606	0.381132526	0.227647082	0.726320687	0.154241961	2.30E-07	3.60E-07	0.979263578	0.069525154	0.037069566	0.013546324	0.96516468	0.140221626	5.09E-08	1.17E-08	0.951453561	0.022802803	0.196439688	0.099756779	0.961328	0.135213262	6.01E-08	2.45E-08	0.39424361	0.514980981	0.437228899	0.175969758	0.693818208	0.551642837	0.188535483	0.117227493	0.979512944	0.072487767	0.02463711	0.016445259	0.964841811	0.140656514	0.013107978	0.007629435	0.973084754	0.020800804	0.127904405	0.038369481	0.938368738	0.12279128	0.177956013	0.172948043
0.933191967	0.127866935	0.033572649	0.316538648	0.804399226	0.426209095	2.96E-07	1.78E-07	0.936177072	0.259921571	0.075412442	0.090690236	0.960864518	0.189871739	6.41E-08	8.69E-09	0.953035692	0.173229161	0.081385327	0.109973697	0.945509238	0.241159035	5.60E-08	1.43E-08	0.949484756	0.165287818	0.165054864	0.14322343	0.682313874	0.602089352	0.319008882	0.122417117	0.941852752	0.261338549	0.032755763	0.047380841	0.951864308	0.188493472	0.072998816	0.11563488	0.964417054	0.16408863	0.020123859	0.016644099	0.899952735	0.237292743	0.287726712	0.101388727
0.825766977	0.170114373	0.345294667	0.155794268	0.940980127	0.231768242	3.06E-07	1.15E-07	0.983068692	0.101503742	0.060043122	0.052639892	0.975694609	0.171620453	5.08E-08	1.84E-08	0.973970652	0.084858998	0.130444103	0.00533533	0.96431418	0.108543795	1.09E-07	8.87E-09	0.617911302	0.306444397	0.579554158	0.203886038	0.853790307	0.141458928	0.285330921	0.174715032	0.984710527	0.099474487	0.025149987	0.00667409	0.968287873	0.166237034	0.104857033	0.076191746	0.98870216	0.072056966	0.039539378	0.028082697	0.963815843	0.088015179	0.138089279	0.162657763
0.830203313	0.186911364	0.358376679	0.311873221	0.881670328	0.114470676	2.17E-07	2.80E-07	0.973123783	0.114993945	0.008707898	0.109948908	0.965828866	0.168902655	1.18E-08	1.49E-09	0.971387101	0.072264919	0.113112243	0.038179017	0.979706271	0.047043594	6.00E-08	1.19E-08	0.612619043	0.216186842	0.514425305	0.314106915	0.843362244	0.290447232	0.072094661	0.195946825	0.974185064	0.121039304	0.075585772	0.058414144	0.952911721	0.162577859	0.079969137	0.143565652	0.98241183	0.068031724	0.030790183	0.040204613	0.949741127	0.043372126	0.231066071	0.121678891
0.93386974	0.259799974	0.057984384	0.156967311	0.811402878	0.117309515	2.02E-07	1.50E-07	0.959644356	0.194316614	0.024608902	0.094009953	0.959256639	0.231963814	1.93E-08	3.49E-09	0.961639926	0.072466399	0.1724052	0.105877841	0.983197062	0.024706368	7.23E-08	8.49E-09	0.826550721	0.426095789	0.103739752	0.23003948	0.60614536	0.20047648	0.188521096	0.112471016	0.961791504	0.198094858	0.038942251	0.063929687	0.951656493	0.228357637	0.039404397	0.117141998	0.985212917	0.065279493	0.06445428	0.042281318	0.95111981	0.022654466	0.224752601	0.164736916
0.913652765	0.087731296	0.310770291	0.063056693	0.959276223	0.176001779	1.66E-07	1.71E-07	0.978483862	0.054859337	0.037033753	0.066359639	0.983390261	0.037538705	1.11E-08	1.29E-09	0.980638182	0.02556449	0.09132025	0.052293381	0.980819873	0.023052903	6.48E-08	6.39E-09	0.832501698	0.102807834	0.478179285	0.121618923	0.898149069	0.077553502	0.278950045	0.237583437	0.981665833	0.056470372	0.034573612	0.037051534	0.980683962	0.035505746	0.066918521	0.01206557	0.987339723	0.027530457	0.011790915	0.027301461	0.942921467	0.022646495	0.248498389	0.152650786
0.892263413	0.243135429	0.113436437	0.213059125	0.862280096	0.256883648	1.29E-07	1.25E-07	0.968913188	0.119150003	0.024486019	0.116110727	0.934553984	0.327577291	9.17E-08	3.90E-09	0.967884184	0.006650637	0.153076864	0.008718003	0.976194866	0.114143639	2.79E-08	1.75E-07	0.985517772	0.111484254	0.092734267	0.086437655	0.876297766	0.321807379	0.159174977	0.194482616	0.967754135	0.1162584	0.008478624	0.136565919	0.933066888	0.324427324	0.010269819	0.066361108	0.983682725	0.017608349	0.057041573	0.015462512	0.903566879	0.097300153	0.087913031	0.384354077
